
 Lista de Imóveis da Caixa;;Data de geração:;11/09/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787707195288 ;DF ;SANTA MARIA ;SANTA MARIA ;RUA 200  RAXIIIDF, N. SN, Apto 403, BL 02 LT 201 VG  24 RES PORTO PILAR ;186.375,43;162.408,61;0.00;Não;Apartamento, 107.88 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707195288
 8555537910398 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QI 24, N. SN, Apto 105, LOT 01 A 13 TORRE C QD QI 24 ;183.691,35;300.000,00;38.77;Não;Apartamento, 83.07 de área total, 51.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537910398
 1555521370226 ;DF ;TAGUATINGA ;NORTE (AGUAS CLARAS) ;ALAMEDA DOS EUCALIPITOS, N. SN, Apto 908, VG 115 BLOCO B QUADRA 107 ;383.663,21;602.000,00;36.27;Sim;Apartamento, 125.24 de área total, 75.89 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555521370226
 1555515783875 ;DF ;TAGUATINGA ;TAGUATINGA NORTE ;QNL 13, N. SN, Apto 311, BL B  PROJECAO 02 ;256.000,00;256.000,00;0.00;Não;Apartamento, 94.24 de área total, 60.52 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555515783875
 1555517622224 ;DF ;TAGUATINGA ;TAGUATINGA NORTE ;QUADRA CNB 14, N. SN, Apto AP 11, LT 10 QD CNB 14 ;364.000,00;364.000,00;0.00;Não;Apartamento, 99.33 de área total, 67.72 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555517622224
 1444408685975 ;ES ;ALEGRE ;CONCEICAO ;RUA SETE DE SETEMBRO, N. 38, PAV 1 IMOVEL A ;495.000,00;495.000,00;0.00;Não;Sobrado, 0.00 de área total, 110.51 de área privativa, 243.30 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408685975
 8555512115314 ;ES ;CACHOEIRO DE ITAPEMIRIM ;WALDIR FURTADO AMORIM ;RUA WILSON DALFIOR SANTIAGO, N. 11 A 23, Apto 704, TORRE B ;254.000,00;254.000,00;0.00;Não;Apartamento, 74.12 de área total, 56.82 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512115314
 8787709515913 ;ES ;CARIACICA ;TUCUM ;RUA SAO PAULO APOSTOLO, N. 23, Apto 402, BLOCO 14 VG 147 ;134.287,99;222.179,00;39.56;Não;Apartamento, 41.85 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709515913
 8787710212376 ;ES ;CARIACICA ;JARDIM DE ALAH ;RUA TREZE, N. 160, Apto 101, BLOCO 01 VG 210 ;130.553,32;216.000,00;39.56;Não;Apartamento, 76.02 de área total, 45.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710212376
 8787714785460 ;ES ;CARIACICA ;JARDIM DE ALAH ;RUA TREZE, N. 160, Apto 203, BL 07 ;190.000,00;190.000,00;0.00;Não;Apartamento, 59.40 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714785460
 10150159 ;ES ;GUARAPARI ;CENTRO ;AVENIDA DESEMBARGADOR LOURIVAL DE ALMEIDA, N. 330, Apto 101 ;791.000,00;791.000,00;0.00;Não;Apartamento, 0.00 de área total, 130.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10150159
 8787708815417 ;ES ;SERRA ;COLINA DE LARANJEIRAS ;RUA BARAO DO RIO BRANCO, N. 640, Apto 507, TORRE 2 ;171.000,00;285.000,00;40.00;Não;Apartamento, 66.52 de área total, 42.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708815417
 8787707195229 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;AVENIDA AUGUSTO RUSCHI, N. 1795, Apto 306, BL 02 VG 72 ;129.301,29;213.928,53;39.56;Não;Apartamento, 61.30 de área total, 42.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707195229
 8787715999404 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUE, N. 395, Apto 301, BL 09 ;152.463,82;249.000,00;38.77;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715999404
 8787717223900 ;ES ;SERRA ;PORTO CANOA ;RUA PROJETADA 03, N. 80, Apto 208, TR B AREA A3.A1 ;200.533,31;240.000,00;16.45;Não;Apartamento, 0.00 de área total, 44.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717223900
 8787719057110 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 302, BL 20 VG 304 LT 1A2B ;203.503,38;226.000,00;9.96;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719057110
 8444430177268 ;ES ;SERRA ;SAO PEDRO ;RUA SAO PEDRO, N. 104, Apto 107, T 01 ;330.000,00;330.000,00;0.00;Não;Apartamento, 87.46 de área total, 56.21 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430177268
 8787705083717 ;ES ;SERRA ;OURIMAR ;RUA DOMINEU RODY SANTANA, N. 406, Apto 102, BL 9  AREA 2A ;190.000,00;190.000,00;0.00;Não;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705083717
 8787716432130 ;ES ;SERRA ;PRAIA DA BALEIA ;AV DESEMB ANTONIO JOSE MIGUE FEU ROSA, N. 395, Apto 101, BL 18 VG 375M31 AREA 01A2B ;274.000,00;274.000,00;0.00;Não;Apartamento, 64.92 de área total, 51.89 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716432130
 8787716630242 ;ES ;SERRA ;PRAIA DA BALEIA ;AV DESEMB ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 203, BL 12 VG 173 AREA 01A2B ;250.500,00;250.500,00;0.00;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716630242
 8787716762033 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 402, BL 12 ;260.000,00;260.000,00;0.00;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716762033
 8787718639905 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 104, BL 22 ;302.500,00;302.500,00;0.00;Não;Apartamento, 77.50 de área total, 55.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718639905
 8555504879629 ;ES ;SERRA ;JARDIM ATLANTICO ;RUA DOUTOR PEDRO FEU ROSA, N. SN, Apto 703, BL 03 ;190.000,00;190.000,00;0.00;Não;Apartamento, 79.22 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555504879629
 8787718666228 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DES. A. JOSE M. FEU ROSA, N. 395, Apto 503, BL 20 ;238.789,11;237.000,00;0.00;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718666228
 8787720073352 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 501, BL 13 VAGA 472 ;244.814,57;230.000,00;0.00;Não;Apartamento, 0.00 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720073352
 8787716384640 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DES ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 201, BL 11  VG 152 ;245.114,07;230.000,00;0.00;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716384640
 8104600002929 ;ES ;SERRA ;FAZENDA GUAXINDIBA ;RUA MINAS GERAIS, N. 250, Apto 402, BL 20 SETOR A2 ;239.169,70;220.000,00;0.00;Não;Apartamento, 50.70 de área total, 43.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8104600002929
 8787717106636 ;ES ;SERRA ;PRAIA DA BALEIA ;AV DESEMB ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 502, BL 12 VG 159 AREA 01A2B ;284.500,00;248.500,00;0.00;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717106636
 8787718248868 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DES ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 502, BL 16  AREA 1A2B  VG 353 ;284.564,98;232.000,00;0.00;Não;Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718248868
 8787702660381 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;AVENIDA AUGUSTO RUSCHI, N. 1795, Apto 208, BL 4  VG 109  AREA B4 ;209.775,64;170.000,00;0.00;Não;Apartamento, 61.35 de área total, 42.62 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702660381
 8787707668526 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;AVENIDA AUGUSTO RUSCHI, N. 1900, Apto 403, BL 07 VAGA 257 ;241.057,23;170.000,00;0.00;Não;Apartamento, 70.37 de área total, 48.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707668526
 1555504524709 ;ES ;VILA VELHA ;ITAPUA ;AVENIDA HUGO MUSSO, N. 2003, Apto 305 ;522.597,73;820.000,00;36.27;Sim;Apartamento, 0.00 de área total, 75.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555504524709
 8444406079073 ;ES ;VILA VELHA ;COQUEIRAL DE ITAPARICA ;AVENIDA SANTA LEOPOLDINA, N. 1200, Apto 302, BL 320 ;330.000,00;308.000,00;0.00;Não;Apartamento, 0.00 de área total, 51.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406079073
 10140908 ;ES ;VITORIA ;CENTRO ;AVENIDA JERONIMO MONTEIRO, N. 126 ;290.881,24;626.700,00;53.59;Não;Loja, 0.00 de área total, 1202.00 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10140908
 10307845 ;ES ;VITORIA ;PARQUE MOSCOSO ;AVENIDA MARCOS DE AZEVEDO, N. 375, LJ 1 ;3.006.215,89;552.000,00;0.00;Sim;Loja, 0.00 de área total, 140.00 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10307845
 8444413873545 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 32, N. 0, Apto 101, LT 15 RUA MINEIROS ;64.814,76;124.000,00;47.74;Não;Apartamento, 0.00 de área total, 68.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413873545
 8444424213991 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;QUADRA A-18, N. 16, Apto 205, RUA 16 01PAV ;59.999,74;105.000,00;42.86;Não;Apartamento, 108.29 de área total, 80.26 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424213991
 8444438863977 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;QUADRA 79 CONJUNTO A, N. 10, Apto 01, TERREO BL 18 RUA 11-A ;71.654,14;125.000,00;42.68;Não;Apartamento, 74.11 de área total, 50.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438863977
 8787720412092 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;QUADRA P, N. SN, Apto 203, BLOCO J CHACARA 07 RUA 2 ;66.495,04;116.000,00;42.68;Não;Apartamento, 0.00 de área total, 42.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720412092
 8787720666027 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;QUADRA P, N. SN, Apto 04, CHACARA 7 RUA 02 BLOCO E VG 21 ;69.361,21;121.000,00;42.68;Não;Apartamento, 73.88 de área total, 40.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720666027
 8787716020878 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES POR DO SOL ;QUADRA B 7, N. 1, Apto 202, LOTE 01 RUA 08 VG54 ;70.507,67;123.000,00;42.68;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716020878
 8787722130701 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;QUADRA P, N. 07, Apto 03, BL C ;54.418,27;94.000,00;42.11;Não;Apartamento, 45.32 de área total, 59.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787722130701
 8444424957745 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 43, N. SN, Apto 202, LT 20 RUA 01 ;53.028,87;91.600,00;42.11;Não;Apartamento, 0.00 de área total, 75.21 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424957745
 8555505282901 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ; QUADRA 31, N. SN, LT 33 QD 31 ;49.208,01;85.000,00;42.11;Não;Casa, 44.32 de área total, 44.32 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555505282901
 8444422451909 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM II ;QUADRA 75, N. 32, Apto 201, PAV SUPERIOR ;79.939,69;138.000,00;42.08;Não;Apartamento, 125.46 de área total, 80.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422451909
 8787720687237 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;RUA 02, N. 207, Apto 02, BL A, QD P ;77.390,89;133.600,00;42.08;Não;Apartamento, 0.00 de área total, 53.98 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720687237
 8444421703785 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;QUADRA QA 31, N. SN, Apto 102, LOTE 15C ;73.567,68;127.000,00;42.08;Não;Apartamento, 60.68 de área total, 53.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421703785
 8444423172485 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM I ;QUADRA 24, N. SN, Apto 102, LOTE 10 ;77.043,32;133.000,00;42.08;Não;Apartamento, 121.36 de área total, 53.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423172485
 8444432741780 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 64, N. 31, Apto 101, TERREO ;79.203,36;136.728,88;42.08;Não;Apartamento, 71.44 de área total, 66.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432741780
 8444424860750 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 93 CONJUNTO B, N. SN,  SBDO 09 LT 22A QD 93 CJ B SETR 11 VG ;79.939,69;138.000,00;42.08;Não;Sobrado, 61.29 de área total, 61.29 de área privativa, 75.10 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424860750
 8444426734565 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 85 CONJUNTO A, N. SN, Apto 201, BL 01 LT 11 QD 85 CJ A SETOR 11 ;76.464,05;132.000,00;42.08;Não;Apartamento, 109.53 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426734565
 8444426904924 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ; QUADRA 31, N. SN, Apto 102, LOTE 617B RUA 31 ;78.781,14;136.000,00;42.08;Não;Apartamento, 75.06 de área total, 48.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426904924
 8787719107222 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 03 ;QUADRA 20 CONJUNTO A, N. 21-A, Apto 203, 01 PAV TR 07 ;86.063,06;147.000,00;41.46;Não;Apartamento, 50.52 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719107222
 8444438265794 ;GO ;AGUAS LINDAS DE GOIAS ;CIDADE JARDIM ;QUADRA 106, N. 12, Apto 102, TERREO ;86.063,06;147.000,00;41.46;Não;Apartamento, 73.39 de área total, 58.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438265794
 8444427836795 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 06 ;QUADRA 5 CONJUNTO A, N. S/N, Apto 204, LT 22 QD 5 CONJ A SETOR 6 ;84.892,14;145.000,00;41.46;Não;Apartamento, 57.81 de área total, 49.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427836795
 8444434233170 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM IV ;QUADRA 43, N. SN, Apto 203, QD 43 LT 06 AVENIDA GOIÂNIA ;87.819,45;150.000,00;41.46;Não;Apartamento, 0.00 de área total, 51.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434233170
 8787709729913 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;AVENIDA CENTRAL, N. SN, Apto 102,  BL C  QD 59 ;83.135,75;142.000,00;41.46;Não;Apartamento, 45.72 de área total, 45.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709729913
